# action	name	note
drop	StringCbCatExA	dump-tier only; no official page names it as a Coredll.lib export
drop	StringCbCatNA	dump-tier only; no official page names it as a Coredll.lib export
drop	StringCbCatNExA	dump-tier only; no official page names it as a Coredll.lib export
drop	StringCbCopyA	dump-tier only; no official page names it as a Coredll.lib export
drop	StringCbCopyExA	dump-tier only; no official page names it as a Coredll.lib export
drop	StringCbCopyNA	dump-tier only; no official page names it as a Coredll.lib export
drop	StringCbLengthA	dump-tier only; no official page names it as a Coredll.lib export
drop	StringCbPrintfA	dump-tier only; no official page names it as a Coredll.lib export
drop	StringCbPrintfExA	dump-tier only; no official page names it as a Coredll.lib export
drop	StringCbVPrintfA	dump-tier only; no official page names it as a Coredll.lib export
drop	StringCbVPrintfExA	dump-tier only; no official page names it as a Coredll.lib export
drop	StringCchCatA	dump-tier only; no official page names it as a Coredll.lib export
drop	StringCchCatExA	dump-tier only; no official page names it as a Coredll.lib export
drop	StringCchCatNA	dump-tier only; no official page names it as a Coredll.lib export
drop	StringCchCatNExA	dump-tier only; no official page names it as a Coredll.lib export
drop	StringCchCopyA	dump-tier only; no official page names it as a Coredll.lib export
drop	StringCchCopyExA	dump-tier only; no official page names it as a Coredll.lib export
drop	StringCchCopyNA	dump-tier only; no official page names it as a Coredll.lib export
drop	StringCchLengthA	dump-tier only; no official page names it as a Coredll.lib export
drop	StringCchPrintfA	dump-tier only; no official page names it as a Coredll.lib export
drop	StringCchPrintfExA	dump-tier only; no official page names it as a Coredll.lib export
drop	StringCchVPrintfA	dump-tier only; no official page names it as a Coredll.lib export
drop	StringCchVPrintfExA	dump-tier only; no official page names it as a Coredll.lib export
drop	StringCompress	dump-tier only; no official page names it as a Coredll.lib export
drop	StringDecompress	dump-tier only; no official page names it as a Coredll.lib export
drop	SystemMemoryLow	dump-tier only; no official page names it as a Coredll.lib export
drop	SystemStarted	dump-tier only; no official page names it as a Coredll.lib export
drop	THCreateSnapshot	dump-tier only; no official page names it as a Coredll.lib export
drop	THGrow	dump-tier only; no official page names it as a Coredll.lib export
drop	TakeCritSec	dump-tier only; no official page names it as a Coredll.lib export
drop	ThreadAttachAllDLLs	dump-tier only; no official page names it as a Coredll.lib export
drop	ThreadBaseFunc	dump-tier only; no official page names it as a Coredll.lib export
drop	ThreadDetachAllDLLs	dump-tier only; no official page names it as a Coredll.lib export
drop	ThreadExceptionExit	dump-tier only; no official page names it as a Coredll.lib export
drop	TlsCall	dump-tier only; no official page names it as a Coredll.lib export
drop	TurnOffProfiling	dump-tier only; no official page names it as a Coredll.lib export
drop	TurnOnProfiling	dump-tier only; no official page names it as a Coredll.lib export
drop	U_rclose	dump-tier only; no official page names it as a Coredll.lib export
drop	U_rlseek	dump-tier only; no official page names it as a Coredll.lib export
drop	U_ropen	dump-tier only; no official page names it as a Coredll.lib export
drop	U_rread	dump-tier only; no official page names it as a Coredll.lib export
drop	U_rwrite	dump-tier only; no official page names it as a Coredll.lib export
drop	UnLockEventLog	dump-tier only; no official page names it as a Coredll.lib export
drop	UnhookWindowsHookEx	dump-tier only; no official page names it as a Coredll.lib export
drop	UnlockAPIHandle	dump-tier only; no official page names it as a Coredll.lib export
drop	UnregisterFunc1	dump-tier only; no official page names it as a Coredll.lib export
drop	UpdateNLSInfo	dump-tier only; no official page names it as a Coredll.lib export
drop	UpdateNLSInfoEx	dump-tier only; no official page names it as a Coredll.lib export
drop	UserCallWindowProc	dump-tier only; no official page names it as a Coredll.lib export
drop	VerifyAPIHandle	dump-tier only; no official page names it as a Coredll.lib export
drop	WriteFileGather	dump-tier only; no official page names it as a Coredll.lib export
drop	WriteFileWithSeek	dump-tier only; no official page names it as a Coredll.lib export
drop	_CIacos	dump-tier only; no official page names it as a Coredll.lib export
drop	_CIasin	dump-tier only; no official page names it as a Coredll.lib export
drop	_CIatan	dump-tier only; no official page names it as a Coredll.lib export
drop	_CIatan2	dump-tier only; no official page names it as a Coredll.lib export
drop	_CIcos	dump-tier only; no official page names it as a Coredll.lib export
drop	_CIcosh	dump-tier only; no official page names it as a Coredll.lib export
drop	_CIexp	dump-tier only; no official page names it as a Coredll.lib export
drop	_CIfmod	dump-tier only; no official page names it as a Coredll.lib export
drop	_CIlog	dump-tier only; no official page names it as a Coredll.lib export
drop	_CIlog10	dump-tier only; no official page names it as a Coredll.lib export
drop	_CIpow	dump-tier only; no official page names it as a Coredll.lib export
drop	_CIsin	dump-tier only; no official page names it as a Coredll.lib export
drop	_CIsinh	dump-tier only; no official page names it as a Coredll.lib export
drop	_CIsqrt	dump-tier only; no official page names it as a Coredll.lib export
drop	_CItan	dump-tier only; no official page names it as a Coredll.lib export
drop	_CItanh	dump-tier only; no official page names it as a Coredll.lib export
drop	_CxxThrowException	dump-tier only; no official page names it as a Coredll.lib export
drop	_EH_prolog	dump-tier only; no official page names it as a Coredll.lib export
drop	_EH_prolog2	dump-tier only; no official page names it as a Coredll.lib export
drop	_HUGE	dump-tier only; no official page names it as a Coredll.lib export
drop	_InitStdioLib	dump-tier only; no official page names it as a Coredll.lib export
drop	_SEH_epilog	dump-tier only; no official page names it as a Coredll.lib export
drop	_SEH_prolog	dump-tier only; no official page names it as a Coredll.lib export
drop	_XcptFilter	dump-tier only; no official page names it as a Coredll.lib export
drop	__C_specific_handler	dump-tier only; no official page names it as a Coredll.lib export
drop	__CxxFrameHandler	dump-tier only; no official page names it as a Coredll.lib export
drop	__CxxFrameHandler3	dump-tier only; no official page names it as a Coredll.lib export
drop	__CxxThrowException	dump-tier only; no official page names it as a Coredll.lib export
drop	__GetUserKData	dump-tier only; no official page names it as a Coredll.lib export
drop	__RTCastToVoid	dump-tier only; no official page names it as a Coredll.lib export
drop	__RTDynamicCast	dump-tier only; no official page names it as a Coredll.lib export
drop	__RTtypeid	dump-tier only; no official page names it as a Coredll.lib export
drop	__abnormal_termination	dump-tier only; no official page names it as a Coredll.lib export
drop	__addd	dump-tier only; no official page names it as a Coredll.lib export
drop	__adds	dump-tier only; no official page names it as a Coredll.lib export
drop	__cmpd	dump-tier only; no official page names it as a Coredll.lib export
drop	__cmps	dump-tier only; no official page names it as a Coredll.lib export
drop	__divd	dump-tier only; no official page names it as a Coredll.lib export
drop	__divs	dump-tier only; no official page names it as a Coredll.lib export
drop	__dtoi	dump-tier only; no official page names it as a Coredll.lib export
drop	__dtoi64	dump-tier only; no official page names it as a Coredll.lib export
drop	__dtos	dump-tier only; no official page names it as a Coredll.lib export
drop	__dtou	dump-tier only; no official page names it as a Coredll.lib export
drop	__dtou64	dump-tier only; no official page names it as a Coredll.lib export
drop	__eqd	dump-tier only; no official page names it as a Coredll.lib export
drop	__eqs	dump-tier only; no official page names it as a Coredll.lib export
drop	__ged	dump-tier only; no official page names it as a Coredll.lib export
drop	__ges	dump-tier only; no official page names it as a Coredll.lib export
drop	__gtd	dump-tier only; no official page names it as a Coredll.lib export
drop	__gts	dump-tier only; no official page names it as a Coredll.lib export
drop	__i64tod	dump-tier only; no official page names it as a Coredll.lib export
drop	__i64tos	dump-tier only; no official page names it as a Coredll.lib export
drop	__itod	dump-tier only; no official page names it as a Coredll.lib export
drop	__itos	dump-tier only; no official page names it as a Coredll.lib export
drop	__led	dump-tier only; no official page names it as a Coredll.lib export
drop	__les	dump-tier only; no official page names it as a Coredll.lib export
drop	__ltd	dump-tier only; no official page names it as a Coredll.lib export
drop	__lts	dump-tier only; no official page names it as a Coredll.lib export
drop	__muld	dump-tier only; no official page names it as a Coredll.lib export
drop	__muls	dump-tier only; no official page names it as a Coredll.lib export
drop	__ned	dump-tier only; no official page names it as a Coredll.lib export
drop	__negd	dump-tier only; no official page names it as a Coredll.lib export
drop	__negs	dump-tier only; no official page names it as a Coredll.lib export
drop	__nes	dump-tier only; no official page names it as a Coredll.lib export
drop	__report_gsfailure	dump-tier only; no official page names it as a Coredll.lib export
drop	__rt_sdiv	dump-tier only; no official page names it as a Coredll.lib export
drop	__rt_sdiv10	dump-tier only; no official page names it as a Coredll.lib export
drop	__rt_sdiv64by64	dump-tier only; no official page names it as a Coredll.lib export
drop	__rt_srem64by64	dump-tier only; no official page names it as a Coredll.lib export
drop	__rt_srsh	dump-tier only; no official page names it as a Coredll.lib export
drop	__rt_udiv	dump-tier only; no official page names it as a Coredll.lib export
drop	__rt_udiv10	dump-tier only; no official page names it as a Coredll.lib export
drop	__rt_udiv64by64	dump-tier only; no official page names it as a Coredll.lib export
drop	__rt_urem64by64	dump-tier only; no official page names it as a Coredll.lib export
drop	__rt_ursh	dump-tier only; no official page names it as a Coredll.lib export
drop	__security_error_handler	dump-tier only; no official page names it as a Coredll.lib export
drop	__security_gen_cookie	dump-tier only; no official page names it as a Coredll.lib export
drop	__security_gen_cookie2	dump-tier only; no official page names it as a Coredll.lib export
drop	__stod	dump-tier only; no official page names it as a Coredll.lib export
drop	__stoi	dump-tier only; no official page names it as a Coredll.lib export
drop	__stoi64	dump-tier only; no official page names it as a Coredll.lib export
drop	__stou	dump-tier only; no official page names it as a Coredll.lib export
drop	__stou64	dump-tier only; no official page names it as a Coredll.lib export
drop	__strgtold12	dump-tier only; no official page names it as a Coredll.lib export
drop	__subd	dump-tier only; no official page names it as a Coredll.lib export
drop	__subs	dump-tier only; no official page names it as a Coredll.lib export
drop	__u64tod	dump-tier only; no official page names it as a Coredll.lib export
drop	__u64tos	dump-tier only; no official page names it as a Coredll.lib export
drop	__utod	dump-tier only; no official page names it as a Coredll.lib export
drop	__utos	dump-tier only; no official page names it as a Coredll.lib export
drop	_abs64	dump-tier only; no official page names it as a Coredll.lib export
drop	_alldiv	dump-tier only; no official page names it as a Coredll.lib export
drop	_alldvrm	dump-tier only; no official page names it as a Coredll.lib export
drop	_allmul	dump-tier only; no official page names it as a Coredll.lib export
drop	_alloca_probe	dump-tier only; no official page names it as a Coredll.lib export
drop	_alloca_probe_16	dump-tier only; no official page names it as a Coredll.lib export
drop	_alloca_probe_8	dump-tier only; no official page names it as a Coredll.lib export
drop	_allrem	dump-tier only; no official page names it as a Coredll.lib export
drop	_allshl	dump-tier only; no official page names it as a Coredll.lib export
drop	_allshr	dump-tier only; no official page names it as a Coredll.lib export
drop	_atodbl	dump-tier only; no official page names it as a Coredll.lib export
drop	_atoflt	dump-tier only; no official page names it as a Coredll.lib export
drop	_atoi64	dump-tier only; no official page names it as a Coredll.lib export
drop	_aulldiv	dump-tier only; no official page names it as a Coredll.lib export
drop	_aulldvrm	dump-tier only; no official page names it as a Coredll.lib export
drop	_aullrem	dump-tier only; no official page names it as a Coredll.lib export
drop	_aullshr	dump-tier only; no official page names it as a Coredll.lib export
drop	_chkstk	dump-tier only; no official page names it as a Coredll.lib export
drop	_clearfp	dump-tier only; no official page names it as a Coredll.lib export
drop	_controlfp	dump-tier only; no official page names it as a Coredll.lib export
drop	_controlfp_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_ecvt_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_except_handler3	dump-tier only; no official page names it as a Coredll.lib export
drop	_except_handler4_common	dump-tier only; no official page names it as a Coredll.lib export
drop	_fcloseall	dump-tier only; no official page names it as a Coredll.lib export
drop	_fcvt_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_fload	dump-tier only; no official page names it as a Coredll.lib export
drop	_fltused	dump-tier only; no official page names it as a Coredll.lib export
drop	_frnd	dump-tier only; no official page names it as a Coredll.lib export
drop	_fsqrt	dump-tier only; no official page names it as a Coredll.lib export
drop	_ftol	dump-tier only; no official page names it as a Coredll.lib export
drop	_ftol2	dump-tier only; no official page names it as a Coredll.lib export
drop	_ftol2_sse	dump-tier only; no official page names it as a Coredll.lib export
drop	_ftol2_sse_excpt	dump-tier only; no official page names it as a Coredll.lib export
drop	_gcvt_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_get_invalid_parameter_handler	dump-tier only; no official page names it as a Coredll.lib export
drop	_getstdfilex	dump-tier only; no official page names it as a Coredll.lib export
drop	_getws	dump-tier only; no official page names it as a Coredll.lib export
drop	_getws_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_inp	dump-tier only; no official page names it as a Coredll.lib export
drop	_inpd	dump-tier only; no official page names it as a Coredll.lib export
drop	_inpw	dump-tier only; no official page names it as a Coredll.lib export
drop	_invalid_parameter	dump-tier only; no official page names it as a Coredll.lib export
drop	_isctype	dump-tier only; no official page names it as a Coredll.lib export
drop	_isnanf	dump-tier only; no official page names it as a Coredll.lib export
drop	_itoa	dump-tier only; no official page names it as a Coredll.lib export
drop	_itoa_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_itow	dump-tier only; no official page names it as a Coredll.lib export
drop	_itow_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_j0	dump-tier only; no official page names it as a Coredll.lib export
drop	_j1	dump-tier only; no official page names it as a Coredll.lib export
drop	_jn	dump-tier only; no official page names it as a Coredll.lib export
drop	_ld12tod	dump-tier only; no official page names it as a Coredll.lib export
drop	_ld12tof	dump-tier only; no official page names it as a Coredll.lib export
drop	_local_unwind2	dump-tier only; no official page names it as a Coredll.lib export
drop	_local_unwind4	dump-tier only; no official page names it as a Coredll.lib export
drop	_lrotl	dump-tier only; no official page names it as a Coredll.lib export
drop	_lrotr	dump-tier only; no official page names it as a Coredll.lib export
drop	_ltoa	dump-tier only; no official page names it as a Coredll.lib export
drop	_ltoa_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_ltow	dump-tier only; no official page names it as a Coredll.lib export
drop	_ltow_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_mbmemset	dump-tier only; no official page names it as a Coredll.lib export
drop	_outp	dump-tier only; no official page names it as a Coredll.lib export
drop	_outpd	dump-tier only; no official page names it as a Coredll.lib export
drop	_outpw	dump-tier only; no official page names it as a Coredll.lib export
drop	_purecall	dump-tier only; no official page names it as a Coredll.lib export
drop	_putws	dump-tier only; no official page names it as a Coredll.lib export
drop	_recalloc	dump-tier only; no official page names it as a Coredll.lib export
drop	_rotl	dump-tier only; no official page names it as a Coredll.lib export
drop	_rotl64	dump-tier only; no official page names it as a Coredll.lib export
drop	_rotr	dump-tier only; no official page names it as a Coredll.lib export
drop	_rotr64	dump-tier only; no official page names it as a Coredll.lib export
drop	_set_invalid_parameter_handler	dump-tier only; no official page names it as a Coredll.lib export
drop	_setjmp3	dump-tier only; no official page names it as a Coredll.lib export
drop	_snprintf	dump-tier only; no official page names it as a Coredll.lib export
drop	_snprintf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_snwprintf	dump-tier only; no official page names it as a Coredll.lib export
drop	_snwprintf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_strdup	dump-tier only; no official page names it as a Coredll.lib export
drop	_stricmp	dump-tier only; no official page names it as a Coredll.lib export
drop	_strlwr	dump-tier only; no official page names it as a Coredll.lib export
drop	_strlwr_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_strnicmp	dump-tier only; no official page names it as a Coredll.lib export
drop	_strnset	dump-tier only; no official page names it as a Coredll.lib export
drop	_strnset_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_strrev	dump-tier only; no official page names it as a Coredll.lib export
drop	_strset	dump-tier only; no official page names it as a Coredll.lib export
drop	_strset_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_strupr	dump-tier only; no official page names it as a Coredll.lib export
drop	_strupr_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_ultoa	dump-tier only; no official page names it as a Coredll.lib export
drop	_ultoa_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_ultow	dump-tier only; no official page names it as a Coredll.lib export
drop	_ultow_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_vsnprintf	dump-tier only; no official page names it as a Coredll.lib export
drop	_vsnprintf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_vsnwprintf	dump-tier only; no official page names it as a Coredll.lib export
drop	_vsnwprintf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_wcsdup	dump-tier only; no official page names it as a Coredll.lib export
drop	_wcsicmp	dump-tier only; no official page names it as a Coredll.lib export
drop	_wcslwr	dump-tier only; no official page names it as a Coredll.lib export
drop	_wcslwr_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_wcsnicmp	dump-tier only; no official page names it as a Coredll.lib export
drop	_wcsnset	dump-tier only; no official page names it as a Coredll.lib export
drop	_wcsnset_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_wcsrev	dump-tier only; no official page names it as a Coredll.lib export
drop	_wcsset	dump-tier only; no official page names it as a Coredll.lib export
drop	_wcsset_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_wcsupr	dump-tier only; no official page names it as a Coredll.lib export
drop	_wcsupr_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_wfopen	dump-tier only; no official page names it as a Coredll.lib export
drop	_wfopen_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_wfreopen	dump-tier only; no official page names it as a Coredll.lib export
drop	_wfreopen_s	dump-tier only; no official page names it as a Coredll.lib export
drop	_wtol	dump-tier only; no official page names it as a Coredll.lib export
drop	_wtoll	dump-tier only; no official page names it as a Coredll.lib export
drop	_y0	dump-tier only; no official page names it as a Coredll.lib export
drop	_y1	dump-tier only; no official page names it as a Coredll.lib export
drop	_yn	dump-tier only; no official page names it as a Coredll.lib export
drop	acmDriverAdd	dump-tier only; no official page names it as a Coredll.lib export
drop	acmDriverClose	dump-tier only; no official page names it as a Coredll.lib export
drop	acmDriverDetails	dump-tier only; no official page names it as a Coredll.lib export
drop	acmDriverEnum	dump-tier only; no official page names it as a Coredll.lib export
drop	acmDriverID	dump-tier only; no official page names it as a Coredll.lib export
drop	acmDriverMessage	dump-tier only; no official page names it as a Coredll.lib export
drop	acmDriverOpen	dump-tier only; no official page names it as a Coredll.lib export
drop	acmDriverPriority	dump-tier only; no official page names it as a Coredll.lib export
drop	acmDriverRemove	dump-tier only; no official page names it as a Coredll.lib export
drop	acmFilterChoose	dump-tier only; no official page names it as a Coredll.lib export
drop	acmFilterDetails	dump-tier only; no official page names it as a Coredll.lib export
drop	acmFilterEnum	dump-tier only; no official page names it as a Coredll.lib export
drop	acmFilterTagDetails	dump-tier only; no official page names it as a Coredll.lib export
drop	acmFilterTagEnum	dump-tier only; no official page names it as a Coredll.lib export
drop	acmFormatChoose	dump-tier only; no official page names it as a Coredll.lib export
drop	acmFormatDetails	dump-tier only; no official page names it as a Coredll.lib export
drop	acmFormatEnum	dump-tier only; no official page names it as a Coredll.lib export
drop	acmFormatSuggest	dump-tier only; no official page names it as a Coredll.lib export
drop	acmFormatTagDetails	dump-tier only; no official page names it as a Coredll.lib export
drop	acmFormatTagEnum	dump-tier only; no official page names it as a Coredll.lib export
drop	acmGetVersion	dump-tier only; no official page names it as a Coredll.lib export
drop	acmMetrics	dump-tier only; no official page names it as a Coredll.lib export
drop	acmStreamClose	dump-tier only; no official page names it as a Coredll.lib export
drop	acmStreamConvert	dump-tier only; no official page names it as a Coredll.lib export
drop	acmStreamMessage	dump-tier only; no official page names it as a Coredll.lib export
drop	acmStreamOpen	dump-tier only; no official page names it as a Coredll.lib export
drop	acmStreamPrepareHeader	dump-tier only; no official page names it as a Coredll.lib export
drop	acmStreamReset	dump-tier only; no official page names it as a Coredll.lib export
drop	acmStreamSize	dump-tier only; no official page names it as a Coredll.lib export
drop	acmStreamUnprepareHeader	dump-tier only; no official page names it as a Coredll.lib export
drop	atan	dump-tier only; no official page names it as a Coredll.lib export
drop	atan2	dump-tier only; no official page names it as a Coredll.lib export
drop	atof	dump-tier only; no official page names it as a Coredll.lib export
drop	atol	dump-tier only; no official page names it as a Coredll.lib export
drop	ceilf	dump-tier only; no official page names it as a Coredll.lib export
drop	clearerr_s	dump-tier only; no official page names it as a Coredll.lib export
drop	cos	dump-tier only; no official page names it as a Coredll.lib export
drop	cosh	dump-tier only; no official page names it as a Coredll.lib export
drop	difftime	dump-tier only; no official page names it as a Coredll.lib export
drop	fabsf	dump-tier only; no official page names it as a Coredll.lib export
drop	fclose	dump-tier only; no official page names it as a Coredll.lib export
drop	fgetc	dump-tier only; no official page names it as a Coredll.lib export
drop	fgets	dump-tier only; no official page names it as a Coredll.lib export
drop	fgetwc	dump-tier only; no official page names it as a Coredll.lib export
drop	fgetws	dump-tier only; no official page names it as a Coredll.lib export
drop	floorf	dump-tier only; no official page names it as a Coredll.lib export
drop	fmodf	dump-tier only; no official page names it as a Coredll.lib export
drop	fopen	dump-tier only; no official page names it as a Coredll.lib export
drop	fopen_s	dump-tier only; no official page names it as a Coredll.lib export
drop	fprintf	dump-tier only; no official page names it as a Coredll.lib export
drop	fprintf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	fputc	dump-tier only; no official page names it as a Coredll.lib export
drop	fputs	dump-tier only; no official page names it as a Coredll.lib export
drop	fputwc	dump-tier only; no official page names it as a Coredll.lib export
drop	fputws	dump-tier only; no official page names it as a Coredll.lib export
drop	fread_s	dump-tier only; no official page names it as a Coredll.lib export
drop	fscanf	dump-tier only; no official page names it as a Coredll.lib export
drop	fscanf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	fwprintf	dump-tier only; no official page names it as a Coredll.lib export
drop	fwprintf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	fwscanf	dump-tier only; no official page names it as a Coredll.lib export
drop	fwscanf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	g_hProcessHeap	dump-tier only; no official page names it as a Coredll.lib export
drop	getchar	dump-tier only; no official page names it as a Coredll.lib export
drop	gets	dump-tier only; no official page names it as a Coredll.lib export
drop	gets_s	dump-tier only; no official page names it as a Coredll.lib export
drop	getwchar	dump-tier only; no official page names it as a Coredll.lib export
drop	iswctype	dump-tier only; no official page names it as a Coredll.lib export
drop	lineStartDTMF	dump-tier only; no official page names it as a Coredll.lib export
drop	lineStopDTMF	dump-tier only; no official page names it as a Coredll.lib export
drop	log	dump-tier only; no official page names it as a Coredll.lib export
drop	log10	dump-tier only; no official page names it as a Coredll.lib export
drop	lstrcmpW	dump-tier only; no official page names it as a Coredll.lib export
drop	lstrcmpiW	dump-tier only; no official page names it as a Coredll.lib export
drop	mbstowcs_s	dump-tier only; no official page names it as a Coredll.lib export
drop	memchr	dump-tier only; no official page names it as a Coredll.lib export
drop	memcmp	dump-tier only; no official page names it as a Coredll.lib export
drop	memcpy	dump-tier only; no official page names it as a Coredll.lib export
drop	memcpy_s	dump-tier only; no official page names it as a Coredll.lib export
drop	memmove_s	dump-tier only; no official page names it as a Coredll.lib export
drop	memset	dump-tier only; no official page names it as a Coredll.lib export
drop	printf	dump-tier only; no official page names it as a Coredll.lib export
drop	printf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	putchar	dump-tier only; no official page names it as a Coredll.lib export
drop	puts	dump-tier only; no official page names it as a Coredll.lib export
drop	putwchar	dump-tier only; no official page names it as a Coredll.lib export
drop	qsort_s	dump-tier only; no official page names it as a Coredll.lib export
drop	rand_s	dump-tier only; no official page names it as a Coredll.lib export
drop	scanf	dump-tier only; no official page names it as a Coredll.lib export
drop	scanf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	sin	dump-tier only; no official page names it as a Coredll.lib export
drop	sinh	dump-tier only; no official page names it as a Coredll.lib export
drop	sprintf	dump-tier only; no official page names it as a Coredll.lib export
drop	sprintf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	sqrtf	dump-tier only; no official page names it as a Coredll.lib export
drop	sscanf	dump-tier only; no official page names it as a Coredll.lib export
drop	sscanf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	strcat	dump-tier only; no official page names it as a Coredll.lib export
drop	strcat_s	dump-tier only; no official page names it as a Coredll.lib export
drop	strchr	dump-tier only; no official page names it as a Coredll.lib export
drop	strcmp	dump-tier only; no official page names it as a Coredll.lib export
drop	strcpy	dump-tier only; no official page names it as a Coredll.lib export
drop	strcpy_s	dump-tier only; no official page names it as a Coredll.lib export
drop	strcspn	dump-tier only; no official page names it as a Coredll.lib export
drop	strlen	dump-tier only; no official page names it as a Coredll.lib export
drop	strncat	dump-tier only; no official page names it as a Coredll.lib export
drop	strncat_s	dump-tier only; no official page names it as a Coredll.lib export
drop	strncmp	dump-tier only; no official page names it as a Coredll.lib export
drop	strncpy	dump-tier only; no official page names it as a Coredll.lib export
drop	strncpy_s	dump-tier only; no official page names it as a Coredll.lib export
drop	strnlen	dump-tier only; no official page names it as a Coredll.lib export
drop	strpbrk	dump-tier only; no official page names it as a Coredll.lib export
drop	strrchr	dump-tier only; no official page names it as a Coredll.lib export
drop	strspn	dump-tier only; no official page names it as a Coredll.lib export
drop	strstr	dump-tier only; no official page names it as a Coredll.lib export
drop	strtod	dump-tier only; no official page names it as a Coredll.lib export
drop	strtok	dump-tier only; no official page names it as a Coredll.lib export
drop	strtok_s	dump-tier only; no official page names it as a Coredll.lib export
drop	strtol	dump-tier only; no official page names it as a Coredll.lib export
drop	strtoul	dump-tier only; no official page names it as a Coredll.lib export
drop	swprintf	dump-tier only; no official page names it as a Coredll.lib export
drop	swprintf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	swscanf	dump-tier only; no official page names it as a Coredll.lib export
drop	swscanf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	tan	dump-tier only; no official page names it as a Coredll.lib export
drop	tanh	dump-tier only; no official page names it as a Coredll.lib export
drop	tolower	dump-tier only; no official page names it as a Coredll.lib export
drop	toupper	dump-tier only; no official page names it as a Coredll.lib export
drop	ungetc	dump-tier only; no official page names it as a Coredll.lib export
drop	ungetwc	dump-tier only; no official page names it as a Coredll.lib export
drop	vfprintf	dump-tier only; no official page names it as a Coredll.lib export
drop	vfprintf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	vfwprintf	dump-tier only; no official page names it as a Coredll.lib export
drop	vfwprintf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	vprintf	dump-tier only; no official page names it as a Coredll.lib export
drop	vprintf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	vsprintf	dump-tier only; no official page names it as a Coredll.lib export
drop	vsprintf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	vswprintf	dump-tier only; no official page names it as a Coredll.lib export
drop	vswprintf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	vwprintf	dump-tier only; no official page names it as a Coredll.lib export
drop	vwprintf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	wcscat	dump-tier only; no official page names it as a Coredll.lib export
drop	wcscat_s	dump-tier only; no official page names it as a Coredll.lib export
drop	wcschr	dump-tier only; no official page names it as a Coredll.lib export
drop	wcscmp	dump-tier only; no official page names it as a Coredll.lib export
drop	wcscpy	dump-tier only; no official page names it as a Coredll.lib export
drop	wcscpy_s	dump-tier only; no official page names it as a Coredll.lib export
drop	wcscspn	dump-tier only; no official page names it as a Coredll.lib export
drop	wcslen	dump-tier only; no official page names it as a Coredll.lib export
drop	wcsncat	dump-tier only; no official page names it as a Coredll.lib export
drop	wcsncat_s	dump-tier only; no official page names it as a Coredll.lib export
drop	wcsncmp	dump-tier only; no official page names it as a Coredll.lib export
drop	wcsncpy	dump-tier only; no official page names it as a Coredll.lib export
drop	wcsncpy_s	dump-tier only; no official page names it as a Coredll.lib export
drop	wcsnlen	dump-tier only; no official page names it as a Coredll.lib export
drop	wcspbrk	dump-tier only; no official page names it as a Coredll.lib export
drop	wcsrchr	dump-tier only; no official page names it as a Coredll.lib export
drop	wcsspn	dump-tier only; no official page names it as a Coredll.lib export
drop	wcsstr	dump-tier only; no official page names it as a Coredll.lib export
drop	wcstod	dump-tier only; no official page names it as a Coredll.lib export
drop	wcstok	dump-tier only; no official page names it as a Coredll.lib export
drop	wcstok_s	dump-tier only; no official page names it as a Coredll.lib export
drop	wcstol	dump-tier only; no official page names it as a Coredll.lib export
